TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
net.mooctest.FibonacciHeap,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,619,0.3,5,21,64,696092,1575090211944,0.7619047619047619,111111111111111111111111111111111000000000000000001000000001111111111111111111111111111111111111110000111111111111110111111111,0.5942028985507246,111111111111000000000000011101111111111111111110000000000000011111111,1.0,11111,2,1,3,1,0.7969348659003831,111111000000000000000000000111111111111110101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000111111111111111011101111111111111111111111111111111111111111111111111111111111111,0.48148148148148145,101000100010111001101010011,1.0,1111111111111,0.8461538461538461,1111101111101,0.5942028985507246,111111111101100000000000011101111111111111111110000000000000011111111
