TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
net.mooctest.KBestArborescences,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,108,0.3,2,13,61,141479,1575092974076,0.4691358024691358,111111111100000000001111111111100000000000001010000001111100000000111000001111111,0.4146341463414634,11111110101000010111101000000001000000100,1.0,11111,1,1,4,2,0.3490566037735849,1111111111111111011111000000000000000000111100000001111010000000000000000000000000000000000000010000111111,0.6,1101101010,1.0,11111,1.0,11111,0.2682926829268293,11100000000000010111110000000001000001000
